n,candidate_id,strategy_name,candidate_family,candidate_source,generation_method,seed_strategy,mutation_type,mutation_distance,order_json,order_compact,order_hash,is_existing_teacher_order,priority_n_role,existing_reward_mean_all,pred_reward_mean_all,pred_reward_v01_u2_primary,pred_u2_score_rank,pred_peeq_score_rank,pred_surfaceT_score_rank,tree_prediction_mean,pred_uncertainty_std,pred_rank_within_n,pred_percentile_within_n,ensemble_disagreement_flag,nearest_existing_strategy,novelty_distance_to_nearest_existing,diversity_score,selection_bucket,shortlist_rank_within_n,teacher_batch20_rank_within_n
40,RUN12_N40_C06752,N40_RUN12_N40_C06752_mutate_swap_two_positions,mutation,surrogate_mutation,mutate_swap_two_positions,N40_A02_odd_even_interlaced,swap_two_positions,1,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,37,35,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,37,35,39",6062dd1d42f24e0c,False,core_large_N_target,,0.8249438230560714,0.8636692351519797,0.8964058305027068,0.8501253167359235,0.37607069228559986,0.8249438230560714,0.08819059251713178,36,0.9723101265822784,False,N40_A02_odd_even_interlaced,0.001282051282051282,0.001282051282051282,U2_primary_top,11,
40,RUN12_N40_C06760,N40_RUN12_N40_C06760_mutate_swap_two_positions,mutation,surrogate_mutation,mutate_swap_two_positions,N40_A02_odd_even_interlaced,swap_two_positions,1,"[0,2,4,6,8,10,16,14,12,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]","0,2,4,6,8,10,16,14,12,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39",8cb38445118defd0,False,core_large_N_target,,0.8249438230560714,0.8636692351519797,0.8952153543122306,0.8501253167359235,0.37607069228559986,0.8249438230560714,0.08819059251713178,37,0.9715189873417721,False,N40_A02_odd_even_interlaced,0.0038461538461538464,0.0038461538461538464,U2_primary_top,12,
40,RUN12_N40_C06770,N40_RUN12_N40_C06770_mutate_reverse_short_segment,mutation,surrogate_mutation,mutate_reverse_short_segment,N40_A02_odd_even_interlaced,reverse_short_segment,1,"[0,2,4,8,6,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39]","0,2,4,8,6,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39",c8b48e6b76ff43ae,False,core_large_N_target,,0.8249438230560714,0.8636692351519797,0.8964058305027068,0.8501253167359235,0.37607069228559986,0.8249438230560714,0.08819059251713178,39,0.9699367088607594,False,N40_A02_odd_even_interlaced,0.001282051282051282,0.001282051282051282,U2_primary_top,13,
40,RUN12_N40_C06788,N40_RUN12_N40_C06788_mutate_reverse_short_segment,mutation,surrogate_mutation,mutate_reverse_short_segment,N40_A02_odd_even_interlaced,reverse_short_segment,1,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,25,23,27,29,31,33,35,37,39]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,25,23,27,29,31,33,35,37,39",889f993f8cb94699,False,core_large_N_target,,0.8249438230560714,0.8636692351519797,0.8964058305027068,0.8501253167359235,0.37607069228559986,0.8249438230560714,0.08819059251713178,41,0.9683544303797469,False,N40_A02_odd_even_interlaced,0.001282051282051282,0.001282051282051282,U2_primary_top,14,
40,RUN12_N40_C06884,N40_RUN12_N40_C06884_mutate_parity_preserving_swap,mutation,surrogate_mutation,mutate_parity_preserving_swap,N40_A02_odd_even_interlaced,parity_preserving_swap,1,"[0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,39,37,35]","0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,39,37,35",78166aaca6f5527d,False,core_large_N_target,,0.8249438230560714,0.8636692351519797,0.8967034495503259,0.8442919834025903,0.37363947175994994,0.8249438230560714,0.08819059251713178,42,0.9675632911392406,False,N40_A02_odd_even_interlaced,0.0038461538461538464,0.0038461538461538464,U2_primary_top,15,
40,RUN12_N40_C06615,N40_RUN12_N40_C06615_mutate_rotate_sequence,mutation,surrogate_mutation,mutate_rotate_sequence,N40_A04_method_c_u2_first_engineering,rotate_sequence,3,"[1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3]","1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5,3",c633a4543b21db90,False,core_large_N_target,,0.7894239870934516,0.8356264037473871,0.8663972909358968,0.8325236302279871,0.783918231658303,0.7894239870934516,0.11669547856068888,153,0.879746835443038,False,N40_A04_method_c_u2_first_engineering,0.40897435897435896,0.40897435897435896,diversity_top,16,
40,RUN12_N40_C06617,N40_RUN12_N40_C06617_mutate_rotate_sequence,mutation,surrogate_mutation,mutate_rotate_sequence,N40_A04_method_c_u2_first_engineering,rotate_sequence,2,"[3,1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5]","3,1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7,5",76266442897b1145,False,core_large_N_target,,0.7523536167230812,0.7971753882157268,0.8081763914649972,0.8325236302279871,0.6799429246054465,0.7523536167230812,0.1752802070210917,197,0.8449367088607596,True,N40_A08_block_interleaved_quarters,0.40897435897435896,0.40897435897435896,diversity_top,17,
40,RUN12_N40_C06632,N40_RUN12_N40_C06632_mutate_swap_early_late_blocks,mutation,surrogate_mutation,mutate_swap_early_late_blocks,N40_A04_method_c_u2_first_engineering,swap_early_late_blocks,1,"[0,19,17,15,13,11,9,7,5,18,20,22,24,26,28,30,32,34,36,38,2,4,6,8,10,12,14,16,3,1,21,23,25,27,29,31,33,35,37,39]","0,19,17,15,13,11,9,7,5,18,20,22,24,26,28,30,32,34,36,38,2,4,6,8,10,12,14,16,3,1,21,23,25,27,29,31,33,35,37,39",e9241f88fd5aa55c,False,core_large_N_target,,0.7299805326600168,0.7718258633360601,0.7693959166520695,0.8309987777656348,0.4046388388154319,0.729980532660017,0.14405556517504847,203,0.8401898734177216,False,N40_A04_method_c_u2_first_engineering,0.3076923076923077,0.3076923076923077,diversity_top,18,
40,RUN12_N40_C06620,N40_RUN12_N40_C06620_mutate_rotate_sequence,mutation,surrogate_mutation,mutate_rotate_sequence,N40_A04_method_c_u2_first_engineering,rotate_sequence,2,"[5,3,1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7]","5,3,1,21,23,25,27,29,31,33,35,37,39,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,19,17,15,13,11,9,7",63f00f86a3b09365,False,core_large_N_target,,0.7289055810087957,0.7623784305437693,0.7537183197747824,0.8162523839421163,0.6149157219622213,0.7289055810087957,0.20148143603494953,207,0.8370253164556962,True,N40_A08_block_interleaved_quarters,0.41025641025641024,0.41025641025641024,diversity_top,19,
40,RUN12_N40_C06829,N40_RUN12_N40_C06829_mutate_swap_early_late_blocks,mutation,surrogate_mutation,mutate_swap_early_late_blocks,N40_A02_odd_even_interlaced,swap_early_late_blocks,2,"[0,2,4,6,30,32,34,36,38,27,29,31,11,13,15,17,19,21,23,25,1,3,5,7,9,24,26,28,8,10,12,14,16,18,20,22,33,35,37,39]","0,2,4,6,30,32,34,36,38,27,29,31,11,13,15,17,19,21,23,25,1,3,5,7,9,24,26,28,8,10,12,14,16,18,20,22,33,35,37,39",807cd7bfab9fca1b,False,core_large_N_target,,0.7198545616737897,0.7594357019639456,0.7517507638895763,0.8196762154073578,0.4272853256300004,0.7198545616737897,0.15638147403295255,211,0.8338607594936709,True,N40_A06_edge_in_alternating,0.3974358974358974,0.3974358974358974,diversity_top,20,
40,RUN12_N40_C06558,N40_RUN12_N40_C06558_method_c_mutated_topology_like,method_c_inspired,method_c_inspired,method_c_mutated_topology_like,,,,"[0,39,19,29,9,14,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38]","0,39,19,29,9,14,24,34,4,2,6,26,21,16,11,31,36,1,3,5,7,8,10,12,13,15,17,18,20,22,23,25,27,28,30,32,33,35,37,38",dbc1fd6afa741696,False,core_large_N_target,,0.5629030228423816,0.5517559243104792,0.5354281628820808,0.5898680905115383,0.4208885959815563,0.5629030228423818,0.12999538322163598,643,0.49208860759493667,False,N40_A03_greedy_maximin_distance,0.007692307692307693,0.007692307692307693,method_c_inspired,21,
40,RUN12_N40_C06553,N40_RUN12_N40_C06553_method_c_peeq_aware_like,method_c_inspired,method_c_inspired,method_c_peeq_aware_like,,,,"[0,39,2,4,19,29,6,8,9,14,10,12,24,34,16,18,11,21,20,22,26,31,28,30,36,1,32,38,3,5,7,13,15,17,23,25,27,33,35,37]","0,39,2,4,19,29,6,8,9,14,10,12,24,34,16,18,11,21,20,22,26,31,28,30,36,1,32,38,3,5,7,13,15,17,23,25,27,33,35,37",ec4fbb34a15bde2d,False,core_large_N_target,,0.5441049560224337,0.5341594711720781,0.5096655395376124,0.605728113553013,0.42475791317230205,0.5441049560224337,0.12294733464113809,739,0.4161392405063291,False,N40_A10_graph_pointer_policy_zero_shot_or_proxy_best,0.01282051282051282,0.01282051282051282,method_c_inspired,22,
40,RUN12_N40_C06557,N40_RUN12_N40_C06557_method_c_maximin_seed_like,method_c_inspired,method_c_inspired,method_c_maximin_seed_like,,,,"[0,19,39,20,29,18,9,21,14,17,24,22,34,16,4,23,2,15,6,25,11,13,26,12,31,27,36,28,1,10,3,30,5,8,7,32,33,35,37,38]","0,19,39,20,29,18,9,21,14,17,24,22,34,16,4,23,2,15,6,25,11,13,26,12,31,27,36,28,1,10,3,30,5,8,7,32,33,35,37,38",11f3748e11162c88,False,core_large_N_target,,0.5054468509521363,0.49558512062214277,0.4517538219706374,0.5214955421137797,0.4371906916217617,0.5054468509521363,0.11369756895496316,989,0.2183544303797469,False,N40_A15_graph_pointer_policy_balanced_dispersion_proxy,0.017948717948717947,0.017948717948717947,method_c_inspired,23,
40,RUN12_N40_C06555,N40_RUN12_N40_C06555_method_c_diversity_preserved_like,method_c_inspired,method_c_inspired,method_c_diversity_preserved_like,,,,"[0,39,19,29,1,38,2,37,9,14,24,34,3,36,4,35,6,11,16,21,5,33,7,32,26,31,8,10,30,28,12,27,13,15,17,18,25,23,22,20]","0,39,19,29,1,38,2,37,9,14,24,34,3,36,4,35,6,11,16,21,5,33,7,32,26,31,8,10,30,28,12,27,13,15,17,18,25,23,22,20",73b38199afa127b2,False,core_large_N_target,,0.49985964008371603,0.4942585736176046,0.5062274597602469,0.44039984530076953,0.30040939891686064,0.49985964008371603,0.1389857761583503,998,0.2112341772151899,False,N40_A06_edge_in_alternating,0.22179487179487178,0.22179487179487178,method_c_inspired,24,
