"path","git_status","category","recommended_action","extension","size_bytes","tracked","untracked","ignored","relative_path_length","absolute_path_length"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_constrained_reward_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","188393","False","True","False","128","155"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_penalty_repair_combined_score_lift.png","??","generated_outputs","REVIEW_MANUALLY",".png","223187","False","True","False","128","155"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_penalty_repair_order_rank_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","38254","False","True","False","123","150"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_penalty_repair_s_1d_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","46547","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_penalty_repair_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","186146","False","True","False","124","151"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_strict_penalty_guard_combined_score_lift.png","??","generated_outputs","REVIEW_MANUALLY",".png","224606","False","True","False","134","161"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_strict_penalty_guard_order_rank_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","41174","False","True","False","129","156"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_strict_penalty_guard_s_1d_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","48629","False","True","False","123","150"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_strict_penalty_guard_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","188101","False","True","False","130","157"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_U2_combined_score_lift.png","??","generated_outputs","REVIEW_MANUALLY",".png","220996","False","True","False","116","143"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_U2_order_rank_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","36227","False","True","False","111","138"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_u2_primary_combined_score_lift.png","??","generated_outputs","REVIEW_MANUALLY",".png","222561","False","True","False","124","151"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_u2_primary_order_rank_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","38260","False","True","False","119","146"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_u2_primary_s_1d_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","46844","False","True","False","113","140"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_u2_primary_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","185538","False","True","False","120","147"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_U2_s_1d_bar.png","??","generated_outputs","REVIEW_MANUALLY",".png","43990","False","True","False","105","132"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/plots/N16_best_U2_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","184350","False","True","False","112","139"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/reports/n16_focused_score_lift_summary.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","6091","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/reports/n16_focused_score_lift_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","8806","False","True","False","118","145"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/reports/N16_FOCUSED_SCORE_LIFT_VISUAL_CHECK.md","??","generated_outputs","REVIEW_MANUALLY",".md","7850","False","True","False","121","148"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/N16_best_u2_primary_score_sorted_coordinate_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","7420","False","True","False","150","177"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/N16_best_u2_primary_score_sorted_coordinate_order.json","??","generated_outputs","REVIEW_MANUALLY",".json","58741","False","True","False","151","178"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/N16_best_u2_primary_score_sorted_coordinate_order_array.txt","??","generated_outputs","REVIEW_MANUALLY",".txt","2240","False","True","False","156","183"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/n16_score_derived_scan_preview_manifest.json","??","generated_outputs","REVIEW_MANUALLY",".json","2085","False","True","False","141","168"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/plots/N16_best_u2_primary_score_sorted_polyline_preview.png","??","generated_outputs","REVIEW_MANUALLY",".png","760748","False","True","False","156","183"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/plots/N16_best_u2_primary_score_sorted_step_map.png","??","generated_outputs","REVIEW_MANUALLY",".png","160567","False","True","False","148","175"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/scan_strategy_preview/reports/N16_BEST_U2_PRIMARY_SCORE_DERIVED_SCAN_PREVIEW.md","??","generated_outputs","REVIEW_MANUALLY",".md","2148","False","True","False","154","181"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_matrices/N16_best_constrained_reward_snew_2d_unit_16x16.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","140","167"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_matrices/N16_best_penalty_repair_snew_2d_unit_16x16.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","136","163"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_matrices/N16_best_strict_penalty_guard_snew_2d_unit_16x16.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","142","169"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_matrices/N16_best_u2_primary_snew_2d_unit_16x16.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","132","159"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_matrices/N16_best_U2_snew_2d_unit_16x16.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","124","151"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_vectors/N16_best_constrained_reward_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","125","152"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_vectors/N16_best_penalty_repair_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","121","148"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_vectors/N16_best_strict_penalty_guard_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","127","154"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_vectors/N16_best_u2_primary_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n16_focused_visual_check/score_vectors/N16_best_U2_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/n32_lexicographic_u2_peeq_surfacet_scan_preview_manifest.json","??","generated_outputs","REVIEW_MANUALLY",".json","3689","False","True","False","154","181"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_score_sorted_coordinate_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","31112","False","True","False","180","207"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_score_sorted_coordinate_order.json","??","generated_outputs","REVIEW_MANUALLY",".json","237401","False","True","False","181","208"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_score_sorted_coordinate_order_array.txt","??","generated_outputs","REVIEW_MANUALLY",".txt","9600","False","True","False","186","213"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/plots/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_score_sorted_polyline_preview.png","??","generated_outputs","REVIEW_MANUALLY",".png","1740552","False","True","False","186","213"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/plots/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_score_sorted_step_map.png","??","generated_outputs","REVIEW_MANUALLY",".png","64062","False","True","False","178","205"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/plots/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","56874","False","True","False","172","199"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/reports/N32_SYNTHETIC_FROM_N16_LEXICOGRAPHIC_U2_PEEQ_SURFACET_SCAN_PREVIEW.md","??","generated_outputs","REVIEW_MANUALLY",".md","4101","False","True","False","170","197"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/score_matrices/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_snew_2d_unit_32x32.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","15069","False","True","False","184","211"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_lexicographic_u2_peeq_surfacet_preview/score_vectors/N32_synthetic_from_N16_lexicographic_u2_peeq_surfacet_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","509","False","True","False","169","196"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/N32_synthetic_from_N16_best_u2_primary_score_sorted_coordinate_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","31112","False","True","False","144","171"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/N32_synthetic_from_N16_best_u2_primary_score_sorted_coordinate_order.json","??","generated_outputs","REVIEW_MANUALLY",".json","236894","False","True","False","145","172"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/N32_synthetic_from_N16_best_u2_primary_score_sorted_coordinate_order_array.txt","??","generated_outputs","REVIEW_MANUALLY",".txt","9600","False","True","False","150","177"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/n32_synthetic_score_derived_scan_preview_manifest.json","??","generated_outputs","REVIEW_MANUALLY",".json","3118","False","True","False","126","153"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/plots/N32_synthetic_from_N16_best_u2_primary_score_sorted_polyline_preview.png","??","generated_outputs","REVIEW_MANUALLY",".png","1711959","False","True","False","150","177"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/plots/N32_synthetic_from_N16_best_u2_primary_score_sorted_step_map.png","??","generated_outputs","REVIEW_MANUALLY",".png","61124","False","True","False","142","169"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/plots/N32_synthetic_from_N16_best_u2_primary_snew_2d_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","61518","False","True","False","136","163"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/reports/N32_SYNTHETIC_FROM_N16_BEST_U2_PRIMARY_SCAN_PREVIEW.md","??","generated_outputs","REVIEW_MANUALLY",".md","3340","False","True","False","134","161"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/score_matrices/N32_synthetic_from_N16_best_u2_primary_snew_2d_unit_32x32.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","15069","False","True","False","148","175"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/n32_synthetic_preview/score_vectors/N32_synthetic_from_N16_best_u2_primary_s_1d.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","509","False","True","False","133","160"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N12_best_constrained_reward_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","36361","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N12_best_penalty_repair_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","34990","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N12_best_strict_penalty_guard_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","37124","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N12_best_u2_primary_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","34400","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N12_best_U2_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","32440","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N16_best_constrained_reward_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","39496","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N16_best_penalty_repair_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","37725","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N16_best_strict_penalty_guard_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","39856","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N16_best_u2_primary_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","37132","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N16_best_U2_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","35219","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N24_best_constrained_reward_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","38643","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N24_best_penalty_repair_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","37025","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N24_best_strict_penalty_guard_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","39031","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N24_best_u2_primary_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","36400","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N24_best_U2_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","34354","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N40_best_constrained_reward_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","48321","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N40_best_penalty_repair_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","46604","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N40_best_strict_penalty_guard_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","48794","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N40_best_u2_primary_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","46077","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/plots/N40_best_U2_snew_2d_unit_heatmap.png","??","generated_outputs","REVIEW_MANUALLY",".png","44050","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/reports/final_strategy_score_lift_summary.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","4312","False","True","False","95","122"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/reports/final_strategy_score_lift_summary.json","??","generated_outputs","REVIEW_MANUALLY",".json","11845","False","True","False","96","123"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_constrained_reward_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2122","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_constrained_reward_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2144","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_penalty_repair_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2122","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_penalty_repair_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2144","False","True","False","105","132"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_strict_penalty_guard_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2122","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_strict_penalty_guard_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2144","False","True","False","111","138"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_u2_primary_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2122","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_u2_primary_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2144","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_U2_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2122","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N12_best_U2_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","2144","False","True","False","93","120"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_constrained_reward_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3775","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_constrained_reward_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_penalty_repair_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3775","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_penalty_repair_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","105","132"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_strict_penalty_guard_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3775","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_strict_penalty_guard_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","111","138"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_u2_primary_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3775","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_u2_primary_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_U2_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3775","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N16_best_U2_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","3802","False","True","False","93","120"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_constrained_reward_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8492","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_constrained_reward_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8596","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_penalty_repair_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8492","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_penalty_repair_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8596","False","True","False","105","132"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_strict_penalty_guard_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8492","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_strict_penalty_guard_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8596","False","True","False","111","138"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_u2_primary_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8492","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_u2_primary_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8596","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_U2_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8492","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N24_best_U2_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","8596","False","True","False","93","120"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_constrained_reward_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23483","False","True","False","108","135"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_constrained_reward_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23867","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_penalty_repair_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23483","False","True","False","104","131"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_penalty_repair_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23867","False","True","False","105","132"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_strict_penalty_guard_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23483","False","True","False","110","137"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_strict_penalty_guard_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23867","False","True","False","111","138"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_u2_primary_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23483","False","True","False","100","127"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_u2_primary_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23867","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_U2_snew_2d_raw.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23483","False","True","False","92","119"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_matrices/N40_best_U2_snew_2d_unit.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","23867","False","True","False","93","120"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N12_best_constrained_reward_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","250","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N12_best_penalty_repair_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","250","False","True","False","113","140"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N12_best_strict_penalty_guard_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","250","False","True","False","119","146"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N12_best_u2_primary_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","250","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N12_best_U2_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","250","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N16_best_constrained_reward_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N16_best_penalty_repair_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","113","140"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N16_best_strict_penalty_guard_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","119","146"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N16_best_u2_primary_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","109","136"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N16_best_U2_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","318","False","True","False","101","128"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N24_best_constrained_reward_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","512","False","True","False","117","144"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N24_best_penalty_repair_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","512","False","True","False","113","140"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N24_best_strict_penalty_guard_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","512","False","True","False","119","146"
"outputs/stage3_5_final_strategy_2d_score_lift_v01/score_vectors/N24_best_u2_primary_s_1d_from_final_order.csv","??","generated_outputs","REVIEW_MANUALLY",".csv","512","False","True","False","109","136"
