n,handoff_strategy_name,expected_case_dir,expected_job_name,scan_order_json,expected_cae,expected_inp,expected_jnl,expected_odb,teacher_validated,generation_status,solver_status,notes
40,S3R39N2440B60_N40_B19_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B19_graph_pointer,J2D_S3R39N2440B60_N40_B19_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B19_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B19_graph_pointer\J2D_S3R39N2440B60_N40_B19_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B19_graph_pointer\J2D_S3R39N2440B60_N40_B19_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B19_graph_pointer\J2D_S3R39N2440B60_N40_B19_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B19_graph_pointer\J2D_S3R39N2440B60_N40_B19_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B20_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B20_graph_pointer,J2D_S3R39N2440B60_N40_B20_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B20_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B20_graph_pointer\J2D_S3R39N2440B60_N40_B20_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B20_graph_pointer\J2D_S3R39N2440B60_N40_B20_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B20_graph_pointer\J2D_S3R39N2440B60_N40_B20_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B20_graph_pointer\J2D_S3R39N2440B60_N40_B20_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B21_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B21_graph_pointer,J2D_S3R39N2440B60_N40_B21_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B21_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B21_graph_pointer\J2D_S3R39N2440B60_N40_B21_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B21_graph_pointer\J2D_S3R39N2440B60_N40_B21_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B21_graph_pointer\J2D_S3R39N2440B60_N40_B21_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B21_graph_pointer\J2D_S3R39N2440B60_N40_B21_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B22_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B22_graph_pointer,J2D_S3R39N2440B60_N40_B22_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B22_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B22_graph_pointer\J2D_S3R39N2440B60_N40_B22_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B22_graph_pointer\J2D_S3R39N2440B60_N40_B22_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B22_graph_pointer\J2D_S3R39N2440B60_N40_B22_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B22_graph_pointer\J2D_S3R39N2440B60_N40_B22_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B23_graph_pointer,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B23_graph_pointer,J2D_S3R39N2440B60_N40_B23_graph_pointer,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B23_graph_pointer.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B23_graph_pointer\J2D_S3R39N2440B60_N40_B23_graph_pointer.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B23_graph_pointer\J2D_S3R39N2440B60_N40_B23_graph_pointer.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B23_graph_pointer\J2D_S3R39N2440B60_N40_B23_graph_pointer.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B23_graph_pointer\J2D_S3R39N2440B60_N40_B23_graph_pointer.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B24_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B24_diversity,J2D_S3R39N2440B60_N40_B24_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B24_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B24_diversity\J2D_S3R39N2440B60_N40_B24_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B24_diversity\J2D_S3R39N2440B60_N40_B24_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B24_diversity\J2D_S3R39N2440B60_N40_B24_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B24_diversity\J2D_S3R39N2440B60_N40_B24_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B25_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B25_diversity,J2D_S3R39N2440B60_N40_B25_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B25_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B25_diversity\J2D_S3R39N2440B60_N40_B25_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B25_diversity\J2D_S3R39N2440B60_N40_B25_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B25_diversity\J2D_S3R39N2440B60_N40_B25_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B25_diversity\J2D_S3R39N2440B60_N40_B25_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B26_diversity,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B26_diversity,J2D_S3R39N2440B60_N40_B26_diversity,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B26_diversity.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B26_diversity\J2D_S3R39N2440B60_N40_B26_diversity.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B26_diversity\J2D_S3R39N2440B60_N40_B26_diversity.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B26_diversity\J2D_S3R39N2440B60_N40_B26_diversity.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B26_diversity\J2D_S3R39N2440B60_N40_B26_diversity.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B27_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B27_uncertainty,J2D_S3R39N2440B60_N40_B27_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B27_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B27_uncertainty\J2D_S3R39N2440B60_N40_B27_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B27_uncertainty\J2D_S3R39N2440B60_N40_B27_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B27_uncertainty\J2D_S3R39N2440B60_N40_B27_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B27_uncertainty\J2D_S3R39N2440B60_N40_B27_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B28_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B28_uncertainty,J2D_S3R39N2440B60_N40_B28_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B28_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B28_uncertainty\J2D_S3R39N2440B60_N40_B28_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B28_uncertainty\J2D_S3R39N2440B60_N40_B28_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B28_uncertainty\J2D_S3R39N2440B60_N40_B28_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B28_uncertainty\J2D_S3R39N2440B60_N40_B28_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B29_uncertainty,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B29_uncertainty,J2D_S3R39N2440B60_N40_B29_uncertainty,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B29_uncertainty.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B29_uncertainty\J2D_S3R39N2440B60_N40_B29_uncertainty.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B29_uncertainty\J2D_S3R39N2440B60_N40_B29_uncertainty.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B29_uncertainty\J2D_S3R39N2440B60_N40_B29_uncertainty.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B29_uncertainty\J2D_S3R39N2440B60_N40_B29_uncertainty.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
40,S3R39N2440B60_N40_B30_sentinel,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B30_sentinel,J2D_S3R39N2440B60_N40_B30_sentinel,E:\Projects\RL-LAM-ScanOpt\outputs\stage3_run_39_run38_native_N24_N40_focused_batch60_handoff_package\scan_orders\scan_order_S3R39N2440B60_N40_B30_sentinel.json,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B30_sentinel\J2D_S3R39N2440B60_N40_B30_sentinel.cae,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B30_sentinel\J2D_S3R39N2440B60_N40_B30_sentinel.inp,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B30_sentinel\J2D_S3R39N2440B60_N40_B30_sentinel.jnl,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run39_native_N24_N40_focused_batch60_v01\N40S3R39N2440B60_N40_B30_sentinel\J2D_S3R39N2440B60_N40_B30_sentinel.odb,False,NOT_GENERATED,NOT_SUBMITTED,Template only. Do not execute abqjobpilot/enqueue until INP exists and passes checks.
