strategy_name,label,category,family,source_file,source_kind,scan_order,has_teacher_metrics,U2,PEEQ,SurfaceT,Gradient,Mises,internal_tensile_stress
RLU2_A17_V01,RLU2_A17_V01,learned_gnn_rl,RLU2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 12, 14, 8, 10, 16, 18, 20, 22, 24, 28, 30, 1, 26, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.9998255e-05,0.14650279700756075,0.009158288090487358,6.070980828501517e-05,1.933278656,0.009158288090487358
RLU2_A18_V01,RLU2_A18_V01,learned_gnn_rl,RLU2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[0, 25, 23, 21, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 28, 30, 1, 26, 3, 9, 7, 5, 11, 13, 15, 17, 19, 27, 29, 31]",True,9.41509e-05,0.14451709091663362,0.009311426214262225,0.00012153540600017858,1.9332782933333332,0.009311426214262225
RLU2_A19_V01,RLU2_A19_V01,learned_gnn_rl,RLU2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[30, 9, 2, 12, 20, 19, 11, 28, 22, 23, 31, 4, 6, 0, 25, 5, 7, 27, 17, 18, 14, 13, 10, 29, 1, 8, 15, 16, 24, 26, 21, 3]",True,0.00058913784,0.14500127643346788,0.014308183579204856,0.0005868448658553629,1.933282752,0.014308183579204856
RLU2_A20_V01,RLU2_A20_V01,learned_gnn_rl,RLU2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[23, 16, 25, 28, 0, 29, 14, 11, 13, 5, 26, 9, 24, 17, 19, 31, 20, 22, 27, 2, 21, 15, 18, 4, 3, 10, 8, 12, 6, 1, 7, 30]",True,0.00040192236,0.15068952612578868,0.012711618315831062,2.783895851138591e-05,1.9332800853333334,0.012711618315831062
RLU2M_A01_V01,RLU2M_A01_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 5, 3, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.828656e-05,0.1464307011663914,0.008357795093948739,9.11273884224424e-05,1.9332784640000003,0.008357795093948739
RLU2M_A02_V01,RLU2M_A02_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 1, 30, 26, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.126629e-05,0.14622190281748776,0.011064486358165685,9.1788481635397e-05,1.933278890666667,0.011064486358165685
RLU2M_A03_V01,RLU2M_A03_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[23, 21, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.500305e-05,0.1464772418141365,0.01024888360486027,9.687595811979787e-05,1.9332789333333333,0.01024888360486027
RLU2M_A04_V01,RLU2M_A04_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 1, 26, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,7.928272e-05,0.14765543714165694,0.010787972331858965,0.00010820682715473735,1.9332789973333335,0.010787972331858965
RLU2M_A05_V01,RLU2M_A05_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 26, 24, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.392177e-05,0.1469052079319954,0.011048531804192789,9.442039349653525e-05,1.933278528,0.011048531804192789
RLU2M_A06_V01,RLU2M_A06_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 5, 3, 28, 30, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.7841014e-05,0.1468575692176819,0.007937934967603151,6.72088286625399e-05,1.9332779093333332,0.007937934967603151
RLU2M_A07_V01,RLU2M_A07_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 23, 21, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.2943494e-05,0.14681975796818736,0.010242801113136808,9.526418963220203e-05,1.93327904,0.010242801113136808
RLU2M_A08_V01,RLU2M_A08_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 23, 21, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.2943494e-05,0.14681975796818736,0.010242801113136808,9.526418963220203e-05,1.93327904,0.010242801113136808
RLU2M_A09_V01,RLU2M_A09_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 23, 21, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.2943494e-05,0.14681975796818736,0.010242801113136808,9.526418963220203e-05,1.93327904,0.010242801113136808
RLU2M_A10_V01,RLU2M_A10_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 7, 5, 3, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.299693e-05,0.14458154290914538,0.008348294296550427,0.00010782575335682138,1.9332785706666669,0.008348294296550427
RLU2M_A11_V01,RLU2M_A11_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 30, 1, 24, 26, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,8.723675e-05,0.14552879296243193,0.011400299634172268,8.149491614025299e-05,1.9332804479999999,0.011400299634172268
RLU2M_A12_V01,RLU2M_A12_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 5, 30, 28, 3, 1, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,0.00010047078,0.14505554541945456,0.008886886747782168,3.8219706881454915e-05,1.9332785066666667,0.008886886747782168
RLU2M_A13_V01,RLU2M_A13_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 11, 9, 13, 15, 17, 19, 27, 29, 31]",True,8.205398e-05,0.14517364181578163,0.010260258971368202,9.72914105084713e-05,1.9332788266666667,0.010260258971368202
RLU2M_A14_V01,RLU2M_A14_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 9, 7, 11, 13, 15, 17, 19, 27, 29, 31]",True,7.6939046e-05,0.14493292942643168,0.010255201660076168,9.862949004937157e-05,1.9332788693333331,0.010255201660076168
RLU2M_A15_V01,RLU2M_A15_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 18, 16, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.5921595e-05,0.14744305387139325,0.010258980007418372,0.0001061597485483267,1.9332788266666667,0.010258980007418372
RLU2M_A16_V01,RLU2M_A16_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 8, 6, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.5275686e-05,0.14645722463727004,0.01021318681610618,9.494539067504617e-05,1.9332787413333332,0.01021318681610618
RLU2M_A17_V01,RLU2M_A17_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 18, 16, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.5921595e-05,0.14744305387139325,0.010258980007418372,0.0001061597485483267,1.9332788266666667,0.010258980007418372
RLU2M_A18_V01,RLU2M_A18_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 7, 5, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,7.485699e-05,0.14644249558448796,0.010249232218052958,0.00011269512393379662,1.9332788479999998,0.010249232218052958
RLU2M_A19_V01,RLU2M_A19_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 18, 16, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,6.5921595e-05,0.14744305387139325,0.010258980007418372,0.0001061597485483267,1.9332788266666667,0.010258980007418372
RLU2M_A20_V01,RLU2M_A20_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 28, 30, 3, 5, 7, 11, 9, 13, 15, 17, 19, 27, 29, 31]",True,8.770453e-05,0.14515965595841407,0.010256507941716304,9.731103918584218e-05,1.9332788479999998,0.010256507941716304
RLU2M_A21_V01,RLU2M_A21_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 3, 28, 30, 9, 7, 5, 11, 13, 15, 17, 19, 27, 29, 31]",True,0.000100509606,0.14555663637816907,0.007721918138630207,8.324554855854736e-05,1.9332784640000003,0.007721918138630207
RLU2M_A22_V01,RLU2M_A22_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 1, 3, 9, 7, 5, 11, 13, 15, 19, 17, 27, 29, 31]",True,0.00013544121,0.14449014976620675,0.00970342730252221,0.00012825100088513825,1.933278784,0.00970342730252221
RLU2M_A23_V01,RLU2M_A23_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 6, 4, 8, 10, 12, 16, 14, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,7.213061e-05,0.14688557237386707,0.010209748730884555,9.81438386251366e-05,1.9332788479999998,0.010209748730884555
RLU2M_A24_V01,RLU2M_A24_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[23, 21, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 11, 9, 7, 13, 15, 17, 19, 27, 29, 31]",True,0.00010101382,0.14379533365368843,0.010271612089224386,0.00010962765067604855,1.9332786346666666,0.010271612089224386
RLU2M_A25_V01,RLU2M_A25_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 26, 24, 28, 30, 1, 3, 5, 7, 13, 11, 9, 15, 17, 19, 27, 29, 31]",True,0.00012088659,0.14320709377527235,0.01113550856931057,9.617307125306145e-05,1.9332779946666665,0.01113550856931057
RLU2M_A26_V01,RLU2M_A26_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30, 7, 5, 3, 1, 9, 15, 13, 11, 17, 19, 21, 23, 25, 27, 29, 31]",True,0.000103277445,0.14585832536220553,0.004021963172358554,0.00017600180612693675,1.9332776959999998,0.004021963172358554
RLU2M_A27_V01,RLU2M_A27_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 26, 24, 1, 30, 28, 3, 5, 7, 11, 13, 15, 17, 9, 19, 27, 29, 31]",True,0.00015298523,0.14484708823263648,0.011320316040469907,9.654401639007361e-05,1.9332785706666664,0.011320316040469907
RLU2M_A28_V01,RLU2M_A28_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 29, 27, 25, 31, 0, 2, 4, 8, 6, 10, 12, 14, 16, 18, 22, 20, 26, 24, 30, 28]",True,4.7092337e-05,0.14555920407176018,0.0034055058676861687,5.2776083205610924e-05,1.9332782933333332,0.0034055058676861687
RLU2M_A29_V01,RLU2M_A29_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[0, 2, 4, 6, 8, 10, 12, 14, 18, 16, 20, 22, 24, 28, 26, 30, 3, 1, 5, 7, 9, 11, 13, 23, 21, 19, 15, 17, 29, 27, 25, 31]",True,6.319039e-05,0.14635210506618024,0.004027076529529434,0.0001471648659000507,1.9332780373333336,0.004027076529529434
RLU2M_A30_V01,RLU2M_A30_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 30, 28, 15, 7, 3, 5, 9, 11, 13, 17, 19, 27, 29, 31]",True,0.00017254293,0.14531761959195139,0.011224299534191727,0.00010506124255149431,1.9332784426666665,0.011224299534191727
RLU2M_A31_V01,RLU2M_A31_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 20, 10, 12, 14, 16, 18, 26, 24, 22, 1, 30, 28, 3, 5, 7, 9, 11, 13, 15, 17, 19, 27, 29, 31]",True,0.00015107918,0.1452053667604923,0.013293265980932193,0.0001360048466931402,1.9332784213333332,0.013293265980932193
RLU2M_A32_V01,RLU2M_A32_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 6, 8, 16, 12, 14, 10, 18, 20, 22, 24, 26, 1, 30, 28, 3, 5, 19, 7, 9, 11, 13, 15, 17, 27, 29, 31]",True,0.00015975624,0.14501039922237396,0.01161944814110435,0.00021486902194743917,1.933278528,0.01161944814110435
RLU2M_A33_V01,RLU2M_A33_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[6, 8, 0, 4, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 21, 23, 27, 29, 31, 25, 28, 2, 30, 3, 5, 7, 9, 11, 13, 15, 17, 19]",True,0.0001236612,0.1450170534849167,0.02584763792475244,0.00019668001899976768,1.9332802773333335,0.02584763792475244
RLU2M_A34_V01,RLU2M_A34_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 0, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 1, 3, 28, 30, 5, 7, 9, 11, 31, 13, 15, 17, 19, 21, 23, 27, 29]",True,6.693073e-05,0.14702515527606014,0.0042834935339472364,4.7815669056925885e-05,1.9332795519999997,0.0042834935339472364
RLU2M_A35_V01,RLU2M_A35_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[21, 23, 25, 0, 2, 4, 18, 6, 8, 10, 12, 14, 16, 20, 22, 24, 26, 1, 30, 28, 13, 15, 17, 3, 5, 7, 9, 11, 19, 27, 29, 31]",True,0.00024513167,0.14453145548701288,0.011945398751430367,0.0002917291623160955,1.9332795520000001,0.011945398751430367
RLU2M_A36_V01,RLU2M_A36_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[18, 15, 20, 31, 25, 12, 23, 26, 28, 30, 29, 9, 6, 0, 4, 24, 22, 10, 8, 3, 14, 2, 5, 16, 11, 21, 17, 7, 27, 13, 1, 19]",True,0.0005535034,0.14709773853421212,0.014703997545613056,1.8562766526071355e-05,1.9332793173333336,0.014703997545613056
RLU2M_A37_V01,RLU2M_A37_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 30, 27, 18, 17, 14, 7, 5, 1, 28, 16, 22, 19, 8, 11, 13, 31, 23, 29, 2, 9, 20, 3, 4, 12, 26, 24, 0, 21, 15, 10, 6]",True,0.0006864436,0.1453052128106356,0.008355338046141499,0.00014307246443100486,1.9332775253333334,0.008355338046141499
RLU2M_A38_V01,RLU2M_A38_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[30, 26, 24, 4, 12, 9, 16, 18, 20, 27, 6, 19, 10, 2, 3, 22, 21, 17, 13, 29, 0, 7, 5, 15, 14, 28, 25, 23, 11, 8, 1, 31]",True,0.00053302577,0.14259128592908388,0.00798141882773975,8.10081768323128e-05,1.9332762879999998,0.00798141882773975
RLU2M_A39_V01,RLU2M_A39_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[25, 30, 11, 2, 7, 9, 16, 22, 14, 4, 0, 5, 26, 18, 23, 1, 12, 13, 29, 19, 21, 27, 8, 10, 31, 20, 3, 17, 6, 15, 28, 24]",True,0.0004904706,0.14210010126233102,0.008500143128619277,3.226207243200838e-05,1.9332768213333333,0.008500143128619277
RLU2M_A40_V01,RLU2M_A40_V01,learned_gnn_rl,RLU2M,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[8, 0, 13, 18, 19, 21, 31, 29, 11, 25, 17, 10, 15, 2, 9, 27, 6, 4, 23, 14, 28, 3, 1, 5, 12, 20, 22, 16, 7, 26, 24, 30]",True,0.00055579736,0.14150636598467825,0.0071710252527812214,7.802985892525078e-05,1.9332769066666666,0.0071710252527812214
RLV2C_A01_V01,RLV2C_A01_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[27, 8, 3, 22, 2, 26, 21, 7, 4, 6, 30, 20, 13, 31, 17, 25, 18, 16, 0, 29, 23, 9, 15, 24, 12, 14, 19, 28, 11, 5, 10, 1]",True,0.00067311525,0.14665289983153343,0.013161038916366323,0.0001060748306657308,1.933280192,0.013161038916366323
RLV2C_A02_V01,RLV2C_A02_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[12, 27, 25, 15, 17, 4, 23, 3, 7, 13, 9, 11, 31, 18, 21, 6, 19, 22, 2, 14, 10, 29, 26, 0, 24, 20, 5, 8, 28, 16, 1, 30]",True,0.0005427128,0.14111282616853718,0.00838584855119576,6.408144708072572e-05,1.933276565333333,0.00838584855119576
RLV2C_A03_V01,RLV2C_A03_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[15, 27, 9, 26, 25, 21, 4, 3, 22, 31, 6, 30, 2, 23, 11, 29, 10, 14, 1, 19, 16, 7, 5, 12, 18, 8, 28, 0, 20, 17, 24, 13]",True,0.0006741633,0.1432789742946625,0.015586323315693209,0.00014290909160481999,1.9332917120000002,0.015586323315693209
RLV2C_A04_V01,RLV2C_A04_V01,learned_gnn_rl,RLV2,D:\Projects\RL-LAM-ScanOpt\rl-training\v01\outputs\surface_tensile_gradient_full_field_label_backfill_v03\canonical_full_field_surface_gradient_teacher_labels_v03.csv,csv:scan_order,"[7, 19, 15, 28, 26, 24, 17, 9, 11, 22, 5, 25, 29, 6, 0, 8, 12, 2, 30, 1, 3, 31, 21, 14, 27, 18, 4, 10, 13, 16, 23, 20]",True,0.0004912414,0.1424585458636284,0.010177526692814859,8.927840913306282e-05,1.93327872,0.010177526692814859
